text;claimant;claimDate;claimReview_0_publisher_name;claimReview_0_publisher_site;claimReview_0_url;claimReview_0_title;claimReview_0_reviewDate;claimReview_0_textualRating;claimReview_0_languageCode;claimReview_1_publisher_name;claimReview_1_publisher_site;claimReview_1_url;claimReview_1_title;claimReview_1_reviewDate;claimReview_1_textualRating;claimReview_1_languageCode;claimReview_2_publisher_name;claimReview_2_publisher_site;claimReview_2_url;claimReview_2_title;claimReview_2_reviewDate;claimReview_2_textualRating;claimReview_2_languageCode;claimReview_3_publisher_name;claimReview_3_publisher_site;claimReview_3_url;claimReview_3_title;claimReview_3_reviewDate;claimReview_3_textualRating;claimReview_3_languageCode
【錯誤】網傳「冠狀病毒在抵達肺部前會停留在喉嚨四天...如果他喝大量的水，並且以溫水加鹽巴或醋來漱口，可以消除病毒」？;;2020-03-19T00:00:00Z;台灣事實查核中心;tfc-taiwan.org.tw;https://tfc-taiwan.org.tw/articles/3207;【錯誤】網傳「冠狀病毒在抵達肺部前會停留在喉嚨四天...如果他喝大量的水，並且以溫水加鹽巴或醋來漱口，可以消除病毒」？;2020-03-19T00:00:00Z;錯誤;zh;;;;;;;;;;;;;;;;;;;;;
Video of goats affected by Coronavirus;SOCIAL MEDIA POST;2020-03-17T00:00:00Z;FACTLY;factly.in;https://factly.in/an-old-video-falsely-shared-as-goats-affected-by-coronavirus/;An old video falsely shared as 'Goats affected by Coronavirus';2020-03-19T00:00:00Z;FALSE;en;;;;;;;;;;;;;;;;;;;;;
Video yang diklaim sebagai video penumpang KRL yang kejang-kejang karena terinfeksi virus Corona Covid-19;Beredar di WhatsApp dan Twitter;2020-03-18T00:00:00Z;Cek Fakta Tempo - Tempo.co;cekfakta.tempo.co;https://cekfakta.tempo.co/fakta/687/fakta-atau-hoaks-benarkah-penumpang-krl-yang-kejang-kejang-ini-terinfeksi-corona;[Fakta atau Hoaks] Benarkah Penumpang KRL yang Kejang-kejang Ini Terinfeksi Corona?;2020-03-19T00:00:00Z;Sesat;id;;;;;;;;;;;;;;;;;;;;;
Έρευνα του 2015 αποδεικνύει πως ο νέος κορωνοϊός SARS-CoV-2 δημιουργήθηκε σε εργαστήριο και από εκεί εξαπλώθηκε.;Αναπαραγωγή από πληθώρα μέσων ενημέρωσης;2020-03-12T00:00:00Z;Ellinika Hoaxes;ellinikahoaxes.gr;https://www.ellinikahoaxes.gr/2020/03/19/research-of-2015-proves-coronavirus-was-engineered-debunked/;Έρευνα του 2015 ΔΕΝ αποδεικνύει ότι ο νέος κορωνοϊός ξεκίνησε από εργαστήριο;2020-03-19T00:00:00Z;Παραπληροφόρηση;el;;;;;;;;;;;;;;;;;;;;;
Goats in Ajmer bakra market are infected with coronavirus;Social Media;2016-06-20T00:00:00Z;Alt News;altnews.in;https://www.altnews.in/old-video-falsely-viral-as-goats-infected-with-coronavirus-in-ajmers-bakra-market/;Old video falsely viral as goats infected with coronavirus in Ajmer's bakra market;2020-03-19T00:00:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
पंजाब पुलिस कोरोना मरीज को पकड़ रही;सोशल मीडिया यूज़र्स;2016-06-20T00:00:00Z;Alt News;altnews.in;https://www.altnews.in/hindi/video-of-coronavirus-mock-drill-in-punjab-goes-viral-with-false-claim/;फ़ैक्ट-चेक : पंजाब पुलिस के मॉक ड्रिल का वीडियो कोरोना वायरस के असली मरीज़ से जोड़कर शेयर;2020-03-19T00:00:00Z;False;hi;;;;;;;;;;;;;;;;;;;;;
Kad je riječ o zarazi korona virusom, Hrvatska stoji znatno bolje od zemalja u okruženju.;Vili Beroš;2020-03-18T00:00:00Z;Faktograf;faktograf.hr;https://faktograf.hr/2020/03/19/tocne-su-izjave-ministra-berosa-da-hrvatska-trenutno-stoji-bolje-od-vecine-zemalja-u-okruzenju-ali-malo-testiramo/;Točne su izjave ministra Beroša da Hrvatska trenutno stoji bolje od većine zemalja u okruženju, ali malo testiramo - Faktograf.hr;2020-03-19T00:00:00Z;Istinita je tvrdnja ministra Beroša, ali bi se poslije prvog smrtnog slučaja i povećanog broja novo zaraženih trend mogao promijeniti. Također, Hrvatska ima vrlo konzervativni pristup testiranju.;hr;;;;;;;;;;;;;;;;;;;;;
Cina mengakui dokter Palestina sebagai penemu vaksin virus Corona Covid-19;Situs Asianmuslim.com;2020-03-14T00:00:00Z;Cek Fakta Tempo - Tempo.co;cekfakta.tempo.co;https://cekfakta.tempo.co/fakta/686/fakta-atau-hoaks-benarkah-cina-akui-dokter-palestina-sebagai-penemu-vaksin-virus-corona-covid-19;[Fakta atau Hoaks] Benarkah Cina Akui Dokter Palestina sebagai Penemu Vaksin Virus Corona Covid-19?;2020-03-19T00:00:00Z;Keliru;id;;;;;;;;;;;;;;;;;;;;;
【錯誤】網傳「新冠肺炎預防配方 教化師姐說...㈠茶葉加苦瓜熬湯：有傳染到者需飲2500cc ㈡檸檬原汁加點塩，或加仙草，每日3200cc」？;;;台灣事實查核中心;tfc-taiwan.org.tw;https://tfc-taiwan.org.tw/articles/3219;【錯誤】網傳「新冠肺炎預防配方 教化師姐說...㈠茶葉加苦瓜熬湯：有傳染到者需飲2500cc ㈡檸檬原汁加點塩，或加仙草，每日3200cc」？;2020-03-19T00:00:00Z;錯誤;zh;;;;;;;;;;;;;;;;;;;;;
US President Donald Trump is being treated at a hospital for coronavirus.;Social media users;2020-03-18T00:00:00Z;India Today;indiatoday.in;https://www.indiatoday.in/fact-check/story/us-president-donald-trump-treated-coronavirus-positive-1657575-2020-03-19;Fact Check: No, US President Donald Trump is not being treated for coronavirus;2020-03-19T00:00:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
El ministro de Sanidad de Cuba, Dr. Hala, ha entregado la vacuna del coronavirus a China;;;Newtral;newtral.es;https://www.newtral.es/el-ministro-de-sanidad-de-cuba-ni-se-llama-dr-hala-ni-ha-entregado-la-vacuna-del-coronavirus-a-china/20200319/;El ministro de Sanidad de Cuba ni se llama Dr. Hala ni ha entregado la vacuna del coronavirus a China | Newtral;2020-03-19T00:00:00Z;Falso;es;;;;;;;;;;;;;;;;;;;;;
Government to spray medicine in the air overnight to kill coronavirus.;Facebook users;2020-03-19T00:00:00Z;India Today;indiatoday.in;https://www.indiatoday.in/fact-check/story/bogus-info-spraying-chemicals-kill-coronavirus-viral-truth-1657189-2020-03-19;Fact Check: Bogus info about govt spraying chemicals to kill coronavirus goes viral;2020-03-19T00:00:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
【錯誤】網傳影片宣稱「看看美國人是這樣在武漢軍運會車上傳播新冠病毒的，事實勝於雄辯」？;;;台灣事實查核中心;tfc-taiwan.org.tw;https://tfc-taiwan.org.tw/articles/3223;【錯誤】網傳影片宣稱「看看美國人是這樣在武漢軍運會車上傳播新冠病毒的，事實勝於雄辯」？;2020-03-19T00:00:00Z;錯誤;zh;;;;;;;;;;;;;;;;;;;;;
Fotografija prikazuje lijesove žrtava koronavirusa u Italiji;Social media post;2020-03-18T00:00:00Z;Faktograf;faktograf.hr;https://faktograf.hr/2020/03/19/facebookom-se-sire-lazne-fotografije-lijesova-stradalih-od-covid-19-u-italiji/;Facebookom se šire lažne fotografije lijesova stradalih od COVID-19 u Italiji - Faktograf.hr;2020-03-19T00:00:00Z;Fotografja je iz 2013. godine i prikazuje lijesove žrtava brodoloma.;hr;;;;;;;;;;;;;;;;;;;;;
Fumigan los parques en Adra con venenos muy fuertes contra el coronavirus;;;Newtral;newtral.es;https://www.newtral.es/bulo-fumigando-parques-adra-venenos-coronavirus/20200319/;No están fumigando los parques con veneno contra el coronavirus;2020-03-19T00:00:00Z;Falso;es;;;;;;;;;;;;;;;;;;;;;
Gargling warm water with either salt or vinegar can eliminate Coronavirus;SOCIAL MEDIA POST;2020-03-14T00:00:00Z;FACTLY;factly.in;https://factly.in/gargling-warm-water-with-salt-or-vinegar-will-not-eliminate-coronavirus/;Gargling warm water with salt or vinegar will not eliminate Coronavirus;2020-03-19T00:00:00Z;FALSE;en;;;;;;;;;;;;;;;;;;;;;
"Audio clip claims Dr Devi Shetty said ""everybody who has the coronavirus or is suspected of it should not go to get tested.""";Daijiworld Television;2016-06-20T00:00:00Z;Alt News;altnews.in;https://www.altnews.in/fake-audio-clip-attributed-to-dr-devi-shetty-advises-against-getting-tested-for-coronavirus/;Fake audio clip attributed to Dr Devi Shetty advises against getting tested for coronavirus;2020-03-19T00:00:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
The viral audio clip on coronavirus is Dr Devi Shetty's.;Facebook users;2020-03-18T00:00:00Z;India Today;indiatoday.in;https://www.indiatoday.in/fact-check/story/viral-audio-clip-coronavirus-not-dr-devi-shetty-1657486-2020-03-19;Fact Check: This viral audio clip on coronavirus is not Dr Devi Shetty's;2020-03-19T00:00:00Z;Mostly false;en;;;;;;;;;;;;;;;;;;;;;
1990 में US ने इराक़ को कोरोना वायरस की धमकी दी थी- सद्दाम हुसैन;सोशल मीडिया यूज़र्स;2016-06-20T00:00:00Z;Alt News;altnews.in;https://www.altnews.in/hindi/no-saddam-hussein-did-not-say-us-had-threatened-iraq-with-coronavirus-in-1990/;फ़ैक्ट चेक : सद्दाम हुसैन ने 1990 में US की कोरोना वायरस की धमकी के बारे में बात की थी?;2020-03-19T00:00:00Z;False;hi;;;;;;;;;;;;;;;;;;;;;
Le coronavirus ne survit pas dans les climats chauds;;;Radio-Canada.ca;ici.radio-canada.ca;https://ici.radio-canada.ca/nouvelle/1675144/covid-19-chaleur-decrypteurs-trump-faux;Non, la chaleur ne tue pas le coronavirus | Coronavirus;2020-03-19T00:00:00Z;Faux;fr;;;;;;;;;;;;;;;;;;;;;
Video of Saddam Hussein talking about the US threatening Iraq with use of coronavirus;social media users;2016-06-20T00:00:00Z;Alt News;altnews.in;https://www.altnews.in/no-saddam-hussein-did-not-say-us-had-threatened-iraq-with-coronavirus-in-1990/;No, Saddam Hussein did not say US had threatened Iraq with coronavirus in 1990;2020-03-19T00:00:00Z;False;en;;;;;;;;;;;;;;;;;;;;;
மனித குலத்தைக் காக்க கரோனா வைரஸ் தடுப்பூசி பரிசோதனைக்கு தன்னை ஆட்படுத்திக் கொண்டு முதல் பரிசோனைக்கு ஊசிப் போட்டுக் கொண்ட 43 வயதான ஜெனிஃபர் ஹேலரின் தியாக உள்ளத்திற்கு நன்றி கலந்த வாழ்த்துக்கள் !;social media users;2020-03-17T00:00:00Z;YouTurn;youturn.in;https://youturn.in/factcheck/corona-vaccine-first-test.html;கொரோனா வைரஸ் தடுப்பூசி பரிசோதனைக்கு உட்படுத்திக் கொண்ட பெண்!;2020-03-19T00:00:00Z;True;ta;;;;;;;;;;;;;;;;;;;;;
जमेर की बकरा मंडी में कोरोना वायरस की वजह से बकरियों को लकवा मार गया;सोशल मीडिया यूज़र्स;2016-06-20T00:00:00Z;Alt News;altnews.in;https://www.altnews.in/hindi/old-video-falsely-viral-as-goats-infected-with-coronavirus-in-ajmers-bakra-market/;अजमेर की बकरा मंडी में कोरोना वायरस से बकरियों को लकवा मारने के दावे वाला पुराना वीडियो वायरल;2020-03-19T00:00:00Z;False;hi;;;;;;;;;;;;;;;;;;;;;
Carrefour España abre de 7h a 8h para los mayores de 60 65 años coronavirus;Varias fuentes;2020-03-15T00:00:00Z;AFP Factual;factual.afp.com;https://factual.afp.com/los-supermercados-que-abren-las-07h00-mayores-de-65-anos-estan-en-argentina-no-en-espana;Los supermercados que abren a las 07h00 a mayores de 65 años están en Argentina, no en España;2020-03-18T21:32:00Z;Engañoso;es;;;;;;;;;;;;;;;;;;;;;
Beber água fervida com alho cura o novo coronavírus;Várias fontes;2020-03-12T00:00:00Z;Checamos;checamos.afp.com;https://checamos.afp.com/beber-agua-fervida-com-alho-nao-cura-o-novo-coronavirus-garantem-especialistas-e-autoridades-de;Beber água fervida com alho não cura o novo coronavírus, garantem especialistas e autoridades de saúde;2020-03-18T20:09:00Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
"Una película coreana de 2013 lleva el nombre ""Coronavirus""";Varias fuentes;2020-02-26T00:00:00Z;AFP Factual;factual.afp.com;https://factual.afp.com/la-pelicula-fue-llamada-virus-para-el-mercado-hispano-y-no-trata-del-nuevo-coronavirus;La película fue llamada “Virus” para el mercado hispano y no trata del nuevo coronavirus;2020-03-18T20:32:00Z;Engañoso;es;;;;;;;;;;;;;;;;;;;;;
Prefeitura agenda coleta de sangue para teste de coronavírus pelo número 156;Boatos de redes sociais;2020-03-18T20:44:52Z;Política - Estadão;politica.estadao.com.br;https://politica.estadao.com.br/blogs/estadao-verifica/prefeitura-de-sp-esclarece-que-numero-156-nao-agenda-teste-de-coronavirus-em-casa/;Número 156 não agenda teste de coronavírus em casa, esclarece Prefeitura de SP;2020-03-18T20:44:52Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
Gargarejo de água morna com vinagre cura coronavírus;Boatos de redes sociais;2020-03-18T20:03:00Z;Política - Estadão;politica.estadao.com.br;https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-gargarejo-com-agua-morna-elimine-novo-coronavirus/;É falso que gargarejo com água morna e vinagre elimine novo coronavírus;2020-03-18T20:03:00Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
कर्नाटक में मुस्लिम लोगों ने कोरोनावायरस का टेस्ट कराने से इनकार किया;Social Media;2020-03-18T19:17:48Z;Quint Hindi;hindi.thequint.com;https://hindi.thequint.com/news/webqoof/opindia-falsely-claimed-that-muslims-refused-to-get-tested-for-coronavirus-in-karnataka;मुस्लिमों ने COVID-19 टेस्ट से किया इनकार? झूठी है OpIndia की खबर;2020-03-18T19:17:48Z;False;hi;;;;;;;;;;;;;;;;;;;;;
Cuba tiene Interferón Alfa 2B, la cura, la vacuna contra el coronavirus;varias fuentes;2020-03-09T00:00:00Z;AFP Factual;factual.afp.com;https://factual.afp.com/el-antiviral-cubano-interferon-alfa-2b-se-usa-en-china-para-tratar-enfermos-del-nuevo-coronavirus;El antiviral cubano Interferón Alfa 2B se usa en China para tratar a enfermos del nuevo coronavirus, pero no es ni una vacuna ni una cura;2020-03-18T19:04:00Z;Engañoso;es;;;;;;;;;;;;;;;;;;;;;
Le professeur Jean-Jacques Muyembe a affirmé que la peau des personnes noires résiste au coronavirus;Multiples Sources;2020-03-10T00:00:00Z;Factuel;factuel.afp.com;https://factuel.afp.com/non-le-decouvreur-debola-na-jamais-dit-que-la-peau-noire-resistait-au-coronavirus;Non, le découvreur d’Ebola n’a jamais dit que la peau noire résistait au coronavirus;2020-03-18T19:07:00Z;le professeur Muyembe n'a jamais dit que la peau des Noirs résistait au coronavirus;fr;;;;;;;;;;;;;;;;;;;;;
Depois de ter matado 1% de sua população, China se livrou do novo coronavírus;Boatos de redes sociais;2020-03-18T18:07:51Z;Política - Estadão;politica.estadao.com.br;https://politica.estadao.com.br/blogs/estadao-verifica/boato-no-facebook-inventa-que-novo-coronavirus-foi-planejado-pela-china/;Boato no Facebook inventa que novo coronavírus foi 'planejado' pela China;2020-03-18T18:07:51Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
Alle Jobcenter ab Mittwoch wegen Corona geschlossen;Gegen Hartz;2020-03-18T00:00:00Z;Correctiv;correctiv.org;https://correctiv.org/faktencheck/2020/03/18/jobcenter-schraenken-arbeit-wegen-coronavirus-ein-aber-schliessen-nicht-komplett/;Jobcenter schränken Arbeit wegen Coronavirus ein – aber schließen nicht komplett;2020-03-18T17:57:31Z;Größtenteils richtig. Die Jobcenter arbeiten eingeschränkt, schließen aber nicht komplett.;de;;;;;;;;;;;;;;;;;;;;;
ट्रम्प ने रोश द्वारा कोरोनावायरस वैक्सीन के लॉन्च की घोषणा की है;WhatsApp and Twitter;2020-03-18T17:04:01Z;बूम - Boom;hindi.boomlive.in;https://hindi.boomlive.in/fake-news/no-trump-did-not-announce-the-launch-of-a-coronavirus-vaccine-by-roche-7271;नहीं, ट्रम्प ने रोश द्वारा कोरोनावायरस वैक्सीन के लॉन्च की घोषणा नहीं की है;2020-03-18T17:04:01Z;False;hi;;;;;;;;;;;;;;;;;;;;;
İDDİA: Milanolu bir doktor, yeni koronavirüs asfaltta dokuz güne kadar yaşadığı için, dışarıda hep aynı ayakkabının kullanılması ve sonrasında evin dışında bırakılması gerektiğini söyledi.;Sosyal Medya;2020-03-17T00:00:00Z;Teyit.org;teyit.org;https://teyit.org/yeni-koronavirusun-asfaltta-9-gun-boyunca-canli-kaldigi-iddiasi/;Yeni koronavirüsün asfaltta dokuz gün boyunca canlı kaldığı iddiası;2020-03-18T17:18:05Z;YANLIŞ;tr;;;;;;;;;;;;;;;;;;;;;
Prevent Sênior tem 9 mortes por novo coronavírus;Boatos de redes sociais;2020-03-18T16:40:13Z;Política - Estadão;politica.estadao.com.br;https://politica.estadao.com.br/blogs/estadao-verifica/coronavirus-audio-exagera-numero-de-casos-na-prevent-senior/;Coronavírus: áudio no WhatsApp exagera número de casos na Prevent Sênior;2020-03-18T16:40:13Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
Beber alcohol previene contra el coronavirus;;;ColombiaCheck;colombiacheck.com;https://colombiacheck.com/chequeos/no-se-ha-probado-que-el-alcohol-prevenga-el-coronavirus-covid-19;No se ha probado que el alcohol prevenga el coronavirus (Covid-19);2020-03-18T16:54:19Z;Falso;es;;;;;;;;;;;;;;;;;;;;;
Vítimas do CoronaVirus são enterrados na manhã dessa quarta-feira na Itália. DESCANSEM EM PAZ;Post no Facebook;2020-03-18T16:33:29Z;Uol;piaui.folha.uol.com.br;https://piaui.folha.uol.com.br/lupa/2020/03/18/coronavirus-caixoes-italia/;#Verificamos: É de 2013 foto de caixões de supostas 'vítimas do coronavírus' na Itália | Agência Lupa;2020-03-18T16:33:29Z;Falso;pt;;;;;;;;;;;;;;;;;;;;;
Plusieurs messages postés sur Twitter cette semaine affirment que l'Islande a dépisté, ou est en mesure de dépister, toute sa population au Covid-19. C'est faux. En réalité, à ce jour 3,5% de la population a été testée selon le gouvernement. L'Islande procède à un dépistage massif en proposant en moyenne 582 tests chaque jour depuis la mi-mars. Mais même à ce rythme, il faudrait plus d' un an et demi pour tester l'ensemble des habitants.;multiple sources;2020-03-24T00:00:00Z;Factuel;factuel.afp.com;https://factuel.afp.com/coronavirus-non-lislande-na-pas-depiste-lintegralite-de-sa-population;;2020-03-26T15:10:00Z;Faux;fr;;;;;;;;;;;;;;;;;;;;;
